key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
280,11001,"Armorcraft","RecipeLevelTable#43","Mythril Mitt Gauntlets",1,"Steel Plate",1,"Mythril Plate",1,"Mythril Rivets",1,"Peiste Leather",1,"",0,"",0,"",0,"",0,"Ice Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
281,11000,"Armorcraft","RecipeLevelTable#43","Cobalt Skillet",1,"Cobalt Plate",1,"Mahogany Lumber",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
282,11006,"Armorcraft","RecipeLevelTable#44","Cobalt Rivets",1,"Cobalt Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
283,11009,"Armorcraft","RecipeLevelTable#44","Reinforced Mythril Elmo",1,"Mythril Elmo",1,"Mythril Rivets",1,"Peiste Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",5,"Earth Shard",5,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
284,11011,"Armorcraft","RecipeLevelTable#44","Cobalt Vambraces",1,"Cobalt Plate",2,"Boar Leather",1,"Raptor Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",5,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
285,11015,"Armorcraft","RecipeLevelTable#45","Cobalt-plated Jackboots",1,"Cobalt Plate",1,"Raptor Leather",1,"Cobalt Ingot",1,"Raptor Sinew",1,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
286,11012,"Armorcraft","RecipeLevelTable#45","Cobalt Elmo",1,"Cobalt Plate",2,"Cobalt Rivets",1,"Raptor Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
287,11013,"Armorcraft","RecipeLevelTable#45","Tortoiseshell Scale Mail",1,"Adamantoise Shell",1,"Boar Leather",1,"Raptor Leather",1,"Cobalt Ingot",1,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
288,11018,"Armorcraft","RecipeLevelTable#46","Cobalt Barbut",1,"Steel Plate",1,"Cobalt Plate",1,"Cobalt Rivets",1,"Cobalt Ingot",1,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
289,11019,"Armorcraft","RecipeLevelTable#46","Cobalt-plated Caligae",1,"Raptor Leather",1,"Cobalt Plate",1,"Cobalt Rivets",1,"Brass Ingot",1,"Raptor Sinew",1,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",5,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
290,11023,"Armorcraft","RecipeLevelTable#48","Cobalt Mitt Gauntlets",1,"Steel Plate",1,"Cobalt Plate",1,"Cobalt Rivets",1,"Raptor Leather",1,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
291,11025,"Armorcraft","RecipeLevelTable#49","Cobalt Mesail",1,"Cobalt Plate",2,"Cobalt Rivets",1,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
292,11028,"Armorcraft","RecipeLevelTable#50","Kite Shield",1,"Cobalt Plate",3,"Cobalt Rivets",1,"Iron Ingot",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
293,11035,"Armorcraft","RecipeLevelTable#50","Cobalt Sollerets",1,"Cobalt Plate",1,"Cobalt Rings",2,"Boar Leather",1,"Raptor Sinew",1,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
294,11029,"Armorcraft","RecipeLevelTable#50","Cobalt Chain Coif",1,"Cobalt Plate",1,"Cobalt Rings",2,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
295,11031,"Armorcraft","RecipeLevelTable#50","Cobalt Haubergeon",1,"Cobalt Rings",3,"Undyed Felt",1,"Mythril Plate",1,"Boar Leather",1,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
296,11027,"Armorcraft","RecipeLevelTable#50","Thermal Alembic",1,"Cobalt Plate",1,"Cobalt Rivets",1,"Iron Ingot",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
297,11033,"Armorcraft","RecipeLevelTable#50","Cobalt Gauntlets",1,"Cobalt Plate",2,"Cobalt Rings",1,"Boar Leather",1,"Electrum Ingot",1,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
298,11032,"Armorcraft","RecipeLevelTable#50","Cobalt Cuirass",1,"Cobalt Plate",2,"Mythril Rings",1,"Electrum Ingot",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
299,11036,"Armorcraft","RecipeLevelTable#50","Cobalt Sabatons",1,"Cobalt Plate",2,"Cobalt Rings",1,"Boar Leather",1,"Electrum Ingot",1,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
300,11030,"Armorcraft","RecipeLevelTable#50","Cobalt Celata",1,"Cobalt Plate",2,"Mythril Rings",1,"Electrum Ingot",1,"",0,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
301,11034,"Armorcraft","RecipeLevelTable#50","Cobalt Plate Belt",1,"Cobalt Plate",2,"Boar Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Shard",6,"Earth Shard",6,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
302,11621,"Leatherworking","RecipeLevelTable#1","Leather",1,"Animal Skin",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
303,11622,"Leatherworking","RecipeLevelTable#1","Leather Calot",1,"Leather",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
304,11624,"Leatherworking","RecipeLevelTable#2","Leather Duckbills",1,"Leather",1,"Undyed Hempen Cloth",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
305,11623,"Leatherworking","RecipeLevelTable#2","Leather Wristguards",1,"Leather",1,"Animal Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
306,11625,"Leatherworking","RecipeLevelTable#3","Leather Shepherd's Belt",1,"Leather",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
307,11627,"Leatherworking","RecipeLevelTable#3","Leather Duckbills of Gathering",1,"Leather",1,"Undyed Hempen Cloth",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
308,11626,"Leatherworking","RecipeLevelTable#3","Merchant's Purse",1,"Leather",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
309,11629,"Leatherworking","RecipeLevelTable#4","Fingerless Leather Gloves",1,"Leather",2,"Bronze Rivets",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
310,11631,"Leatherworking","RecipeLevelTable#4","Leather Shoes",1,"Leather",1,"Animal Sinew",1,"Rubber",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
311,11628,"Leatherworking","RecipeLevelTable#4","Leather Eyepatch",1,"Leather",1,"Animal Sinew",1,"Hempen Yarn",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
312,11630,"Leatherworking","RecipeLevelTable#4","Leather Belt",1,"Leather",1,"Bronze Ingot",1,"Animal Sinew",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
313,11633,"Leatherworking","RecipeLevelTable#5","Leather Crakows",1,"Leather",1,"Bronze Ingot",1,"Animal Sinew",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
314,11634,"Leatherworking","RecipeLevelTable#5","Leather Choker",1,"Leather",1,"Animal Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
315,11632,"Leatherworking","RecipeLevelTable#5","Leather Culottes",1,"Leather",2,"Undyed Hempen Cloth",2,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
316,11635,"Leatherworking","RecipeLevelTable#6","Leather Lightmitts",1,"Leather",2,"Animal Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
317,11638,"Leatherworking","RecipeLevelTable#6","Leather Boots",1,"Leather",1,"Undyed Hempen Cloth",1,"Animal Sinew",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
318,11636,"Leatherworking","RecipeLevelTable#6","Leather Ringbands",1,"Leather",1,"Bronze Ingot",1,"Hempen Yarn",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
319,11637,"Leatherworking","RecipeLevelTable#6","Leather Mitts",1,"Leather",2,"Animal Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
320,11639,"Leatherworking","RecipeLevelTable#7","Leather Himantes",1,"Leather",2,"Bronze Ingot",1,"Undyed Hempen Cloth",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
321,11640,"Leatherworking","RecipeLevelTable#7","Leather Wristbands",1,"Leather",1,"Animal Glue",1,"Bone Chip",2,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
322,11641,"Leatherworking","RecipeLevelTable#8","Hard Leather",1,"Animal Hide",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,,0,"Aspect: None",0,False,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
323,11643,"Leatherworking","RecipeLevelTable#8","Leather Sandals",1,"Leather",1,"Maple Lumber",1,"Animal Sinew",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
324,11642,"Leatherworking","RecipeLevelTable#8","Hard Leather Pot Helm",1,"Leather",1,"Hard Leather",1,"Bronze Rivets",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
325,11644,"Leatherworking","RecipeLevelTable#8","Leather Leggings",1,"Leather",2,"Undyed Hempen Cloth",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
326,11646,"Leatherworking","RecipeLevelTable#9","Amateur's Thighboots",1,"Hard Leather",1,"Undyed Hempen Cloth",1,"Rubber",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
327,11645,"Leatherworking","RecipeLevelTable#9","Amateur's Smithing Gloves",1,"Hard Leather",2,"Animal Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
328,11647,"Leatherworking","RecipeLevelTable#9","Amateur's Duckbills",1,"Hard Leather",1,"Undyed Hempen Cloth",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
329,11648,"Leatherworking","RecipeLevelTable#10","Leather Jacket",1,"Hard Leather",3,"Animal Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
330,11650,"Leatherworking","RecipeLevelTable#10","Hard Leather Merchant's Pouch",1,"Hard Leather",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
331,11649,"Leatherworking","RecipeLevelTable#10","Hard Leather Wristguards",1,"Hard Leather",1,"Beast Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
332,11652,"Leatherworking","RecipeLevelTable#11","Leather Survival Belt",1,"Hard Leather",1,"Undyed Hempen Cloth",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
333,11651,"Leatherworking","RecipeLevelTable#11","Amateur's Headgear",1,"Hard Leather",1,"Bronze Ingot",1,"Bronze Rivets",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
334,11653,"Leatherworking","RecipeLevelTable#11","Hard Leather Shoes",1,"Hard Leather",1,"Beast Sinew",1,"Rubber",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
335,11656,"Leatherworking","RecipeLevelTable#12","Leather Jackboots",1,"Hard Leather",1,"Beast Sinew",1,"Undyed Hempen Cloth",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
336,11654,"Leatherworking","RecipeLevelTable#12","Hard Leather Harness",1,"Hard Leather",1,"Leather",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
337,11655,"Leatherworking","RecipeLevelTable#12","Hard Leather Satchel Belt",1,"Hard Leather",1,"Copper Ingot",1,"Hempen Yarn",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
338,11658,"Leatherworking","RecipeLevelTable#13","Leather Targe",1,"Leather",2,"Ash Lumber",1,"Bronze Rivets",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
339,11660,"Leatherworking","RecipeLevelTable#13","Hard Leather Hunting Belt",1,"Hard Leather",1,"Leather",1,"Copper Ingot",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
340,11659,"Leatherworking","RecipeLevelTable#13","Hard Leather Armguards",1,"Hard Leather",2,"Bronze Ingot",1,"Bronze Rivets",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
341,11666,"Leatherworking","RecipeLevelTable#14","Hard Leather Caligae",1,"Hard Leather",1,"Bronze Rivets",1,"Beast Sinew",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
342,11665,"Leatherworking","RecipeLevelTable#14","Hard Leather Subligar",1,"Hard Leather",1,"Undyed Hempen Cloth",1,"Hempen Yarn",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
343,11662,"Leatherworking","RecipeLevelTable#14","Hard Leather Eyepatch",1,"Hard Leather",1,"Beast Sinew",1,"Hempen Yarn",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
344,11661,"Leatherworking","RecipeLevelTable#14","Hard Leather Himantes",1,"Hard Leather",2,"Iron Ingot",1,"Undyed Hempen Cloth",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
345,11664,"Leatherworking","RecipeLevelTable#14","Hard Leather Lightpouch",1,"Hard Leather",1,"Iron Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
346,11663,"Leatherworking","RecipeLevelTable#14","Hard Leather Lightmitts",1,"Hard Leather",2,"Beast Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
347,11670,"Leatherworking","RecipeLevelTable#15","Hard Leather Choker",1,"Hard Leather",1,"Beast Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
348,11667,"Leatherworking","RecipeLevelTable#15","Fingerless Hard Leather Gloves",1,"Hard Leather",2,"Iron Rivets",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
349,11668,"Leatherworking","RecipeLevelTable#15","Hard Leather Boots",1,"Hard Leather",1,"Undyed Hempen Cloth",1,"Beast Sinew",1,"Rubber",1,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
350,11671,"Leatherworking","RecipeLevelTable#16","Hard Leather Ringbands",1,"Hard Leather",1,"Iron Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
351,11672,"Leatherworking","RecipeLevelTable#16","Hard Leather Shepherd's Belt",1,"Hard Leather",2,"Brass Ingot",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
352,11673,"Leatherworking","RecipeLevelTable#16","Hard Leather Belt",1,"Hard Leather",1,"Iron Ingot",1,"Beast Sinew",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
353,11674,"Leatherworking","RecipeLevelTable#17","Aldgoat Leather",1,"Aldgoat Skin",1,"Alumen",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,,0,"Aspect: None",0,False,50,100,58,0,0,0,0,0,"",True,True,True,"","",False,False,0
354,11675,"Leatherworking","RecipeLevelTable#17","Hard Leather Skullcap",1,"Hard Leather",2,"Cotton Yarn",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
355,11676,"Leatherworking","RecipeLevelTable#17","Hard Leather Espadrilles",1,"Hard Leather",1,"Beast Sinew",1,"Elm Lumber",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
356,11677,"Leatherworking","RecipeLevelTable#17","Hard Leather Wristbands",1,"Hard Leather",1,"Fish Glue",1,"White Coral",2,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
357,11678,"Leatherworking","RecipeLevelTable#17","Hard Leather Wristbands of Gathering",1,"Hard Leather",1,"Fish Glue",1,"White Coral",2,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
358,11680,"Leatherworking","RecipeLevelTable#18","Goatskin Wristguards",1,"Aldgoat Leather",1,"Beast Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
359,11681,"Leatherworking","RecipeLevelTable#18","Goatskin Mitts",1,"Aldgoat Leather",2,"Beast Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
360,11679,"Leatherworking","RecipeLevelTable#18","Hard Leather Cesti",1,"Aldgoat Leather",1,"Beast Sinew",1,"Bronze Ingot",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
361,11684,"Leatherworking","RecipeLevelTable#19","Goatskin Leggings",1,"Aldgoat Leather",2,"Undyed Cotton Cloth",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
362,11683,"Leatherworking","RecipeLevelTable#19","Goatskin Tool Belt",1,"Aldgoat Leather",2,"Iron Rivets",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
363,11682,"Leatherworking","RecipeLevelTable#19","Goatskin Pot Helm",1,"Aldgoat Leather",1,"Hard Leather",1,"Iron Rivets",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
364,11686,"Leatherworking","RecipeLevelTable#20","Goatskin Ring",1,"Aldgoat Leather",1,"Cotton Yarn",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
365,11685,"Leatherworking","RecipeLevelTable#20","Initiate's Gloves",1,"Aldgoat Leather",2,"Beast Sinew",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Shard",1,"Wind Shard",1,"Aspect: None",0,True,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
366,11687,"Leatherworking","RecipeLevelTable#21","Padded Leather Duckbills",1,"Leather Duckbills",1,"Leather",1,"Undyed Cotton Cloth",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",2,"Wind Shard",1,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
367,11688,"Leatherworking","RecipeLevelTable#21","Padded Leather Duckbills of Gathering",1,"Leather Duckbills",1,"Leather",1,"Undyed Cotton Cloth",1,"",0,"",0,"",0,"",0,"",0,"Earth Shard",2,"Wind Shard",1,"Aspect: None",0,True,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
